2026-03-23 16:15:20 | week=1 sw=  level=    | load_week_cache              |   10.82s | 337 teams
2026-03-23 18:54:21 | week=39 sw=  level=    | weekly_waivers               |    0.24s | 
2026-03-23 18:54:21 | week=39 sw=  level=    | weekly_fa_auction            |    0.24s | 
2026-03-23 18:54:39 | week=39 sw=  level=    | weekly_listed_positions      |   18.12s | 
2026-03-23 18:54:39 | week=39 sw=  level=    | weekly_processing_total      |   32.47s | 
2026-03-23 18:54:42 | week=40 sw=  level=    | load_week_cache              |    1.45s | 26 teams
2026-03-23 18:54:42 | week=40 sw=a level=9   | load_subweek_state           |    0.57s | 676 players
2026-03-23 18:54:42 | week=40 sw=a level=9   | build_payloads               |    0.01s | 13 games
2026-03-23 18:54:48 | week=40 sw=a level=9   | engine_call                  |    5.40s | 13 games
2026-03-23 18:54:53 | week=40 sw=a level=9   | phase1_store_results         |    5.19s | 13 results
2026-03-23 18:54:57 | week=40 sw=a level=9   | phase2_stat_accum            |    2.30s | 13 results
2026-03-23 18:54:58 | week=40 sw=a level=9   | phase2_position_usage        |    0.54s | 
2026-03-23 18:54:59 | week=40 sw=a level=9   | phase2_stamina_injuries      |    0.93s | 
2026-03-23 18:54:59 | week=40 sw=a level=    | global_stamina_recovery      |    0.15s | 
2026-03-23 18:55:00 | week=40 sw=b level=9   | load_subweek_state           |    0.52s | 676 players
2026-03-23 18:55:00 | week=40 sw=b level=9   | build_payloads               |    0.01s | 13 games
2026-03-23 18:55:05 | week=40 sw=b level=9   | engine_call                  |    5.38s | 13 games
2026-03-23 18:55:11 | week=40 sw=b level=9   | phase1_store_results         |    5.73s | 13 results
2026-03-23 18:55:15 | week=40 sw=b level=9   | phase2_stat_accum            |    2.12s | 13 results
2026-03-23 18:55:15 | week=40 sw=b level=9   | phase2_position_usage        |    0.55s | 
2026-03-23 18:55:17 | week=40 sw=b level=9   | phase2_stamina_injuries      |    1.36s | 
2026-03-23 18:55:17 | week=40 sw=b level=    | global_stamina_recovery      |    0.14s | 
2026-03-23 18:55:18 | week=40 sw=c level=9   | load_subweek_state           |    0.57s | 624 players
2026-03-23 18:55:18 | week=40 sw=c level=9   | build_payloads               |    0.01s | 12 games
2026-03-23 18:55:23 | week=40 sw=c level=9   | engine_call                  |    5.33s | 12 games
2026-03-23 18:55:28 | week=40 sw=c level=9   | phase1_store_results         |    4.97s | 12 results
2026-03-23 18:55:32 | week=40 sw=c level=9   | phase2_stat_accum            |    2.07s | 12 results
2026-03-23 18:55:32 | week=40 sw=c level=9   | phase2_position_usage        |    0.55s | 
2026-03-23 18:55:34 | week=40 sw=c level=9   | phase2_stamina_injuries      |    1.28s | 
2026-03-23 18:55:34 | week=40 sw=c level=    | global_stamina_recovery      |    0.14s | 
2026-03-23 18:55:34 | week=40 sw=  level=    | build_week_payloads          |   54.42s | all levels
2026-03-23 18:55:37 | week=40 sw=  level=    | weekly_tick_injuries         |    1.98s | 
2026-03-23 18:55:49 | week=40 sw=  level=    | weekly_books                 |   11.36s | 
2026-03-23 18:55:49 | week=40 sw=  level=    | weekly_waivers               |    0.24s | 
2026-03-23 18:55:49 | week=40 sw=  level=    | weekly_fa_auction            |    0.24s | 
2026-03-23 18:56:07 | week=40 sw=  level=    | weekly_listed_positions      |   18.36s | 
2026-03-23 18:56:07 | week=40 sw=  level=    | weekly_processing_total      |   32.18s | 
2026-03-23 18:56:10 | week=41 sw=  level=    | load_week_cache              |    1.47s | 30 teams
2026-03-23 18:56:10 | week=41 sw=a level=9   | load_subweek_state           |    0.54s | 780 players
2026-03-23 18:56:10 | week=41 sw=a level=9   | build_payloads               |    0.01s | 15 games
2026-03-23 18:56:16 | week=41 sw=a level=9   | engine_call                  |    5.50s | 15 games
2026-03-23 18:56:22 | week=41 sw=a level=9   | phase1_store_results         |    6.22s | 15 results
2026-03-23 18:56:27 | week=41 sw=a level=9   | phase2_stat_accum            |    2.64s | 15 results
2026-03-23 18:56:27 | week=41 sw=a level=9   | phase2_position_usage        |    0.55s | 
2026-03-23 18:56:29 | week=41 sw=a level=9   | phase2_stamina_injuries      |    1.07s | 
2026-03-23 18:56:29 | week=41 sw=a level=    | global_stamina_recovery      |    0.16s | 
2026-03-23 18:56:30 | week=41 sw=b level=9   | load_subweek_state           |    0.53s | 780 players
2026-03-23 18:56:30 | week=41 sw=b level=9   | build_payloads               |    0.01s | 15 games
2026-03-23 18:56:35 | week=41 sw=b level=9   | engine_call                  |    5.56s | 15 games
2026-03-23 18:56:42 | week=41 sw=b level=9   | phase1_store_results         |    6.37s | 15 results
2026-03-23 18:56:49 | week=41 sw=b level=9   | phase2_stat_accum            |    5.20s | 15 results
2026-03-23 18:56:50 | week=41 sw=b level=9   | phase2_position_usage        |    0.58s | 
2026-03-23 18:56:50 | week=41 sw=b level=9   | phase2_stamina_injuries      |    0.96s | 
2026-03-23 18:56:51 | week=41 sw=b level=    | global_stamina_recovery      |    0.14s | 
2026-03-23 18:56:51 | week=41 sw=c level=9   | load_subweek_state           |    0.58s | 728 players
2026-03-23 18:56:51 | week=41 sw=c level=9   | build_payloads               |    0.02s | 14 games
2026-03-23 18:56:57 | week=41 sw=c level=9   | engine_call                  |    5.43s | 14 games
2026-03-23 18:57:03 | week=41 sw=c level=9   | phase1_store_results         |    5.97s | 14 results
2026-03-23 18:57:07 | week=41 sw=c level=9   | phase2_stat_accum            |    2.44s | 14 results
2026-03-23 18:57:08 | week=41 sw=c level=9   | phase2_position_usage        |    0.54s | 
2026-03-23 18:57:09 | week=41 sw=c level=9   | phase2_stamina_injuries      |    1.37s | 
2026-03-23 18:57:09 | week=41 sw=c level=    | global_stamina_recovery      |    0.13s | 
2026-03-23 18:57:10 | week=41 sw=d level=9   | load_subweek_state           |    0.50s | 208 players
2026-03-23 18:57:10 | week=41 sw=d level=9   | build_payloads               |    0.00s | 4 games
2026-03-23 18:57:15 | week=41 sw=d level=9   | engine_call                  |    4.64s | 4 games
2026-03-23 18:57:17 | week=41 sw=d level=9   | phase1_store_results         |    1.90s | 4 results
2026-03-23 18:57:19 | week=41 sw=d level=9   | phase2_stat_accum            |    1.18s | 4 results
2026-03-23 18:57:19 | week=41 sw=d level=9   | phase2_position_usage        |    0.24s | 
2026-03-23 18:57:19 | week=41 sw=d level=9   | phase2_stamina_injuries      |    0.40s | 
2026-03-23 18:57:20 | week=41 sw=d level=    | global_stamina_recovery      |    0.14s | 
2026-03-23 18:57:20 | week=41 sw=  level=    | build_week_payloads          |   71.94s | all levels
2026-03-23 18:57:23 | week=41 sw=  level=    | weekly_tick_injuries         |    1.97s | 
2026-03-23 18:57:34 | week=41 sw=  level=    | weekly_books                 |   11.12s | 
2026-03-23 18:57:35 | week=41 sw=  level=    | weekly_waivers               |    0.24s | 
2026-03-23 18:57:35 | week=41 sw=  level=    | weekly_fa_auction            |    0.26s | 
2026-03-23 18:57:53 | week=41 sw=  level=    | weekly_listed_positions      |   18.13s | 
2026-03-23 18:57:53 | week=41 sw=  level=    | weekly_processing_total      |   31.72s | 
2026-03-23 18:57:55 | week=42 sw=  level=    | load_week_cache              |    1.42s | 28 teams
2026-03-23 18:57:56 | week=42 sw=a level=9   | load_subweek_state           |    0.54s | 728 players
2026-03-23 18:57:56 | week=42 sw=a level=9   | build_payloads               |    0.01s | 14 games
2026-03-23 18:58:01 | week=42 sw=a level=9   | engine_call                  |    5.42s | 14 games
2026-03-23 18:58:08 | week=42 sw=a level=9   | phase1_store_results         |    6.06s | 14 results
2026-03-23 18:58:12 | week=42 sw=a level=9   | phase2_stat_accum            |    2.24s | 14 results
2026-03-23 18:58:12 | week=42 sw=a level=9   | phase2_position_usage        |    0.54s | 
2026-03-23 18:58:14 | week=42 sw=a level=9   | phase2_stamina_injuries      |    1.76s | 
2026-03-23 18:58:14 | week=42 sw=a level=    | global_stamina_recovery      |    0.13s | 
2026-03-23 18:58:15 | week=42 sw=b level=9   | load_subweek_state           |    0.52s | 728 players
2026-03-23 18:58:15 | week=42 sw=b level=9   | build_payloads               |    0.01s | 14 games
2026-03-23 18:58:20 | week=42 sw=b level=9   | engine_call                  |    5.37s | 14 games
2026-03-23 18:58:26 | week=42 sw=b level=9   | phase1_store_results         |    5.69s | 14 results
2026-03-23 18:58:30 | week=42 sw=b level=9   | phase2_stat_accum            |    2.34s | 14 results
2026-03-23 18:58:31 | week=42 sw=b level=9   | phase2_position_usage        |    0.56s | 
2026-03-23 18:58:32 | week=42 sw=b level=9   | phase2_stamina_injuries      |    1.08s | 
2026-03-23 18:58:32 | week=42 sw=b level=    | global_stamina_recovery      |    0.13s | 
2026-03-23 18:58:33 | week=42 sw=c level=9   | load_subweek_state           |    0.61s | 728 players
2026-03-23 18:58:33 | week=42 sw=c level=9   | build_payloads               |    0.01s | 14 games
2026-03-23 18:58:38 | week=42 sw=c level=9   | engine_call                  |    5.51s | 14 games
2026-03-23 18:58:45 | week=42 sw=c level=9   | phase1_store_results         |    5.87s | 14 results
2026-03-23 18:58:49 | week=42 sw=c level=9   | phase2_stat_accum            |    2.28s | 14 results
2026-03-23 18:58:49 | week=42 sw=c level=9   | phase2_position_usage        |    0.55s | 
2026-03-23 18:58:50 | week=42 sw=c level=9   | phase2_stamina_injuries      |    1.37s | 
2026-03-23 18:58:51 | week=42 sw=c level=    | global_stamina_recovery      |    0.13s | 
2026-03-23 18:58:51 | week=42 sw=d level=9   | load_subweek_state           |    0.46s | 208 players
2026-03-23 18:58:51 | week=42 sw=d level=9   | build_payloads               |    0.00s | 4 games
2026-03-23 18:58:56 | week=42 sw=d level=9   | engine_call                  |    4.64s | 4 games
2026-03-23 18:58:58 | week=42 sw=d level=9   | phase1_store_results         |    1.74s | 4 results
2026-03-23 18:59:00 | week=42 sw=d level=9   | phase2_stat_accum            |    1.20s | 4 results
2026-03-23 18:59:00 | week=42 sw=d level=9   | phase2_position_usage        |    0.25s | 
2026-03-23 18:59:01 | week=42 sw=d level=9   | phase2_stamina_injuries      |    0.79s | 
2026-03-23 18:59:01 | week=42 sw=d level=    | global_stamina_recovery      |    0.13s | 
2026-03-23 18:59:01 | week=42 sw=  level=    | build_week_payloads          |   67.87s | all levels
2026-03-23 18:59:05 | week=42 sw=  level=    | weekly_tick_injuries         |    1.78s | 
2026-03-23 18:59:16 | week=42 sw=  level=    | weekly_books                 |   11.03s | 
2026-03-23 18:59:16 | week=42 sw=  level=    | weekly_waivers               |    0.24s | 
2026-03-23 18:59:16 | week=42 sw=  level=    | weekly_fa_auction            |    0.25s | 
2026-03-23 18:59:34 | week=42 sw=  level=    | weekly_listed_positions      |   18.16s | 
2026-03-23 18:59:34 | week=42 sw=  level=    | weekly_processing_total      |   31.46s | 
2026-03-23 18:59:39 | week=43 sw=  level=    | load_week_cache              |    3.55s | 30 teams
2026-03-23 18:59:39 | week=43 sw=a level=9   | load_subweek_state           |    0.56s | 780 players
2026-03-23 18:59:39 | week=43 sw=a level=9   | build_payloads               |    0.01s | 15 games
2026-03-23 18:59:45 | week=43 sw=a level=9   | engine_call                  |    5.50s | 15 games
2026-03-23 18:59:51 | week=43 sw=a level=9   | phase1_store_results         |    6.30s | 15 results
2026-03-23 18:59:56 | week=43 sw=a level=9   | phase2_stat_accum            |    2.41s | 15 results
2026-03-23 18:59:56 | week=43 sw=a level=9   | phase2_position_usage        |    0.54s | 
2026-03-23 18:59:57 | week=43 sw=a level=9   | phase2_stamina_injuries      |    1.26s | 
2026-03-23 18:59:58 | week=43 sw=a level=    | global_stamina_recovery      |    0.13s | 
2026-03-23 18:59:59 | week=43 sw=b level=9   | load_subweek_state           |    0.60s | 780 players
2026-03-23 18:59:59 | week=43 sw=b level=9   | build_payloads               |    0.02s | 15 games
2026-03-23 19:00:04 | week=43 sw=b level=9   | engine_call                  |    5.60s | 15 games
2026-03-23 19:00:11 | week=43 sw=b level=9   | phase1_store_results         |    6.59s | 15 results
2026-03-23 19:00:15 | week=43 sw=b level=9   | phase2_stat_accum            |    2.37s | 15 results
2026-03-23 19:00:16 | week=43 sw=b level=9   | phase2_position_usage        |    0.55s | 
2026-03-23 19:00:17 | week=43 sw=b level=9   | phase2_stamina_injuries      |    1.26s | 
2026-03-23 19:00:17 | week=43 sw=b level=    | global_stamina_recovery      |    0.15s | 
2026-03-23 19:00:18 | week=43 sw=c level=9   | load_subweek_state           |    0.63s | 780 players
2026-03-23 19:00:18 | week=43 sw=c level=9   | build_payloads               |    0.01s | 15 games
2026-03-23 19:00:24 | week=43 sw=c level=9   | engine_call                  |    5.56s | 15 games
2026-03-23 19:00:31 | week=43 sw=c level=9   | phase1_store_results         |    6.49s | 15 results
2026-03-23 19:00:35 | week=43 sw=c level=9   | phase2_stat_accum            |    2.35s | 15 results
2026-03-23 19:00:35 | week=43 sw=c level=9   | phase2_position_usage        |    0.54s | 
2026-03-23 19:00:36 | week=43 sw=c level=9   | phase2_stamina_injuries      |    1.17s | 
2026-03-23 19:00:37 | week=43 sw=c level=    | global_stamina_recovery      |    0.13s | 
2026-03-23 19:00:37 | week=43 sw=d level=9   | load_subweek_state           |    0.48s | 104 players
2026-03-23 19:00:37 | week=43 sw=d level=9   | build_payloads               |    0.00s | 2 games
2026-03-23 19:00:42 | week=43 sw=d level=9   | engine_call                  |    4.48s | 2 games
2026-03-23 19:00:43 | week=43 sw=d level=9   | phase1_store_results         |    1.07s | 2 results
2026-03-23 19:00:45 | week=43 sw=d level=9   | phase2_stat_accum            |    1.21s | 2 results
2026-03-23 19:00:45 | week=43 sw=d level=9   | phase2_position_usage        |    0.25s | 
2026-03-23 19:00:46 | week=43 sw=d level=9   | phase2_stamina_injuries      |    0.38s | 
2026-03-23 19:00:46 | week=43 sw=d level=    | global_stamina_recovery      |    0.12s | 
2026-03-23 19:00:47 | week=43 sw=  level=    | build_week_payloads          |   71.95s | all levels
2026-03-23 19:00:50 | week=43 sw=  level=    | weekly_tick_injuries         |    1.74s | 
2026-03-23 19:01:03 | week=43 sw=  level=    | weekly_books                 |   13.60s | 
2026-03-23 19:01:04 | week=43 sw=  level=    | weekly_waivers               |    0.24s | 
2026-03-23 19:01:04 | week=43 sw=  level=    | weekly_fa_auction            |    0.24s | 
2026-03-23 19:01:23 | week=43 sw=  level=    | weekly_listed_positions      |   18.79s | 
2026-03-23 19:01:23 | week=43 sw=  level=    | weekly_processing_total      |   34.61s | 
2026-03-23 19:01:25 | week=44 sw=  level=    | load_week_cache              |    1.48s | 30 teams
2026-03-23 19:01:26 | week=44 sw=a level=9   | load_subweek_state           |    0.53s | 780 players
2026-03-23 19:01:26 | week=44 sw=a level=9   | build_payloads               |    0.01s | 15 games
2026-03-23 19:01:31 | week=44 sw=a level=9   | engine_call                  |    5.52s | 15 games
2026-03-23 19:01:38 | week=44 sw=a level=9   | phase1_store_results         |    6.22s | 15 results
2026-03-23 19:01:42 | week=44 sw=a level=9   | phase2_stat_accum            |    2.25s | 15 results
2026-03-23 19:01:42 | week=44 sw=a level=9   | phase2_position_usage        |    0.54s | 
2026-03-23 19:01:44 | week=44 sw=a level=9   | phase2_stamina_injuries      |    1.66s | 
2026-03-23 19:01:44 | week=44 sw=a level=    | global_stamina_recovery      |    0.12s | 
2026-03-23 19:01:45 | week=44 sw=b level=9   | load_subweek_state           |    0.54s | 780 players
2026-03-23 19:01:45 | week=44 sw=b level=9   | build_payloads               |    0.01s | 15 games
2026-03-23 19:01:50 | week=44 sw=b level=9   | engine_call                  |    5.47s | 15 games
2026-03-23 19:01:57 | week=44 sw=b level=9   | phase1_store_results         |    6.60s | 15 results
2026-03-23 19:02:01 | week=44 sw=b level=9   | phase2_stat_accum            |    2.22s | 15 results
